Tick,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13
1253,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1254,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1255,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1256,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1257,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1258,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1259,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1260,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1261,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1262,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1263,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1264,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1265,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1266,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1267,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1268,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1269,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1270,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1271,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1272,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1273,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1274,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1275,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1276,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1277,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1278,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1279,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1280,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1281,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1282,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1283,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1284,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1285,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1286,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1287,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1288,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1289,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1290,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1291,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1292,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1293,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1294,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1295,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1296,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1297,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1298,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1299,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1300,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1301,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1302,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1303,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1304,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1305,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1306,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1307,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1308,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1309,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1310,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1311,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1312,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1313,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1314,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1315,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1316,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1317,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.145000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1318,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1319,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1320,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1321,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1322,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1323,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1324,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1325,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1326,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1327,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1328,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1329,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1330,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1331,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1332,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1333,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1334,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1335,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1336,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1337,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1338,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1339,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1340,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1341,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1342,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1343,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1344,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1345,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1346,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1347,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1348,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1349,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1350,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1351,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1352,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1353,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1354,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1355,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1356,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1357,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1358,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1359,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1360,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1361,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1362,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1363,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1364,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1365,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1366,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1367,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1368,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1369,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1370,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1371,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1372,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1373,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1374,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1375,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1376,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1377,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1378,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1379,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1380,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1381,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1382,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1383,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1384,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1385,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1386,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1387,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1388,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1389,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1390,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1391,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1392,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1393,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1394,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1395,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1396,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1397,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1398,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1399,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1400,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1401,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1402,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1403,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1404,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1405,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1406,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1407,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1408,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1409,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1410,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1411,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1412,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1413,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1414,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1415,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
1416,0.145000,0.135000,0.135000,0.135000,0.135000,0.145000,0.135000,0.135000,0.145000,0.135000,0.135000,0.135000,0.114000
